"ano","mes","sigla_uf","saldo_movimentacao","id_municipio","cnae_2_secao","categoria","cnae_2_subclasse","cbo_2002","grau_instrucao","sexo","salario_mensal","indicador_trabalho_intermitente","indicador_trabalho_parcial","data","regiao"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Médio Completo","Homem",3693.72,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Médio Completo","Homem",3693.72,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Médio Completo","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Mecânico de manutenção de máquinas, em geral","Médio Completo","Homem",2976.08,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Especialização","Homem",3693.72,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Conferente de carga e descarga","Superior Completo","Homem",1720.26,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Caldeireiro (chapas de ferro e aço)","Médio Completo","Homem",3166.04,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Médio Completo","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Conferente de carga e descarga","Médio Incompleto","Homem",1636.34,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Superior Incompleto","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Incompleto","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301704","H","101","Atividades do operador portuário","Assistente administrativo","Médio Completo","Homem",1680,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Soldador","Médio Completo","Homem",2480.07,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Controlador de serviços de máquinas e veículos","Superior Incompleto","Homem",4854.6,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Médio Completo","Homem",3693.72,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1302603","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Completo","Mulher",1800,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Médio Completo","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1302603","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Médio Completo","Homem",3287.26,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AP","Desligados","1600600","H","101","Atividades do operador portuário","Soldador","Médio Completo","Homem",2100,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Médio Completo","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de jato abrasivo","Médio Completo","Homem",2480.07,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Médio Incompleto","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Caldeireiro (chapas de ferro e aço)","Médio Completo","Homem",3166.04,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AP","Desligados","1600600","H","101","Atividades do operador portuário","Trabalhador portuário de capatazia","Médio Completo","Homem",1540,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Eletricista de manutenção eletroeletrônica","Médio Completo","Homem",3166.04,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Mecânico de manutenção de máquinas, em geral","Médio Incompleto","Homem",3292.69,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AP","Desligados","1600600","H","101","Atividades do operador portuário","Monitor de sistemas eletrônicos de segurança interno","Médio Completo","Mulher",1412,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Mecânico de manutenção de empilhadeiras e outros veículos de cargas leves","Médio Completo","Homem",2821.23,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1302603","H","101","Atividades do operador portuário","Operador de caixa","Médio Completo","Mulher",1589.76,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Soldador","Médio Incompleto","Homem",2480.07,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","Médio Completo","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Mecânico de manutenção de máquinas, em geral","Médio Completo","Homem",2976.08,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Despachante de transportes coletivos (exceto trem)","Médio Completo","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Pedreiro","Médio Completo","Homem",2127.58,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Motorista operacional de guincho","Médio Completo","Homem",2089.8,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Conferente de carga e descarga","Médio Completo","Homem",1646.34,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Gerente de recursos humanos","Superior Completo","Mulher",5276.75,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1301902","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1600,"Nao","Nao",2024-10-01,"Norte"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Assistente administrativo","Médio Completo","Homem",1534.89,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Conferente de carga e descarga","Superior Completo","Homem",1646.34,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AL","Desligados","2704302","H","101","Atividades do operador portuário","Operador de carregadeira","5ª Completo Fundamental","Homem",1772.98,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"AM","Desligados","1302603","H","101","Atividades do operador portuário","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",1412,"Nao","Nao",2024-10-01,"Norte"
